app_id,title,app_type,developer,publisher,release_date,rating_text,game_desc,user_tag
334920,Zero-K,Game,Zero-K Team,Zero-K Team,27 April 2018 – 07:57:10 UTC,"93.60% of the 1,923 user reviews are positive.

SteamDB Rating","Zero-K is an expansive Real Time Strategy game. Fight epic battles over land, air and sea on 100s of maps. Manipulate the terrain and throw units around. Explore an abandoned galaxy, solo or co-op, in 70 campaign missions. Hop online for a tense 1v1 or massive battles with up to 32 players.","Strategy, Free to Play, Indie, Simulation, RTS, Co-op, Online Co-Op, Multiplayer, Sci-fi, Real-Time, Singleplayer, Robots"
246420,Kingdom Rush,Game,Ironhide Game Studio,Ironhide Game Studio,6 January 2014 – 18:14:00 UTC,"96.58% of the 6,965 user reviews are positive.

SteamDB Rating","Get ready for an epic journey to defend your kingdom against hordes of orcs, trolls, evil wizards and other nasty fiends using a vast arsenal of towers and spells at your command!Fight on forests, mountains and wastelands, customizing your defensive strategy with different tower upgrades and specializations!","Strategy, Action, Adventure, RPG, Indie, Casual, Tower Defense, Fantasy, Tactical, Comedy, 2D, Difficult, Funny, Medieval, Singleplayer, Addictive, Cartoony, Colorful, Cartoon, Touch-Friendly"
248570,Toribash,Game,Nabi Studios,"Nicalis, Inc.",16 May 2014 – 23:42:00 UTC,"88.50% of the 14,133 user reviews are positive.

SteamDB Rating","Toribash is an innovative free-to-play online turn-based fighting game where you’re able to design your own moves. Complete control over character's body, hundreds of game mods and bloody mess with full body dismemberment - you've never been able to annihilate your enemies like that before!","Strategy, Action, Free to Play, Indie, Simulation, Moddable, Turn-Based, Turn-Based Strategy, Fighting, Sandbox, Multiplayer, Physics, Difficult, Parkour, Funny, Singleplayer, Gore, Blood, 3D Fighter, Martial Arts"
234630,Project CARS,Game,Slightly Mad Studios,Slightly Mad Studios,6 May 2015 – 22:06:00 UTC,"77.24% of the 12,449 user reviews are positive.

SteamDB Rating","THE ULTIMATE DRIVER JOURNEY delivers the soul of motor racing in the world’s most beautiful, authentic, and technically-advanced racing game.","Action, Indie, Simulation, Racing, Sports, Driving, Co-op, Open World, Third Person, Arcade, First-Person, Multiplayer, Physics, Atmospheric, Realistic, Singleplayer, Controller, TrackIR, VR, Automobile Sim"
584400,Sonic Mania,Game,Christian Whitehead,SEGA,29 August 2017 – 16:00:00 UTC,"92.71% of the 14,685 user reviews are positive.

SteamDB Rating","Sonic Mania is an all-new adventure with Sonic, Tails, and Knuckles full of unique bosses, rolling 2D landscapes, and fun classic gameplay.","Action, Adventure, Casual, Platformer, Classic, Fast-Paced, Great Soundtrack, Arcade, Side Scroller, Local Co-Op, Multiplayer, 2D, Pixel Graphics, Retro, Action-Adventure, Singleplayer, Cartoony, Colorful, Family Friendly, Remake"
219640,Chivalry: Medieval Warfare,Game,Torn Banner Studios,Torn Banner Studios,16 October 2012 – 16:30:00 UTC,"82.42% of the 65,869 user reviews are positive.

SteamDB Rating","Besiege castles and raid villages in Chivalry: Medieval Warfare, a fast-paced medieval first person slasher with a focus on multiplayer battles","Action, Indie, Simulation, Hack and Slash, FPS, Co-op, Third Person, PvP, First-Person, Multiplayer, Competitive, Historical, Difficult, Class-Based, Atmospheric, Medieval, Gore, Swordplay, Violent, Team-Based"
599390,Battle for Wesnoth,Game,The Battle for Wesnoth Project,Wesnoth Inc.,2 May 2018 – 00:55:25 UTC,"93.49% of the 2,687 user reviews are positive.

SteamDB Rating","The Battle for Wesnoth is an open source, turn-based strategy game with a high fantasy theme. Explore the four corners of Irdya in seventeen solo campaigns and dozens of multiplayer maps, taking part in countless adventures as you go.","Strategy, Free to Play, Indie, Turn-Based, Fantasy, Tactical, Hex Grid, Turn-Based Strategy, Story Rich, Multiplayer, 2D, Pixel Graphics, Medieval, Singleplayer, Turn-Based Combat, Turn-Based Tactics, Strategy RPG"
897450,The Survivalists,Game,Team17 Digital Ltd,Team17 Digital Ltd,9 October 2020 – 14:52:00 UTC,"58.63% of the 1,165 user reviews are positive.

SteamDB Rating","A living world full of surprises, secrets and danger awaits in The Survivalists, an adventure-filled survival sandbox set in The Escapists universe. Explore, build, craft and even train monkeys with up to three friends in a desperate bid to survive. Have you got what it takes to be a Survivalist?","Action, Adventure, Casual, Survival, Co-op, Open World, Crafting, Sandbox, Exploration, Online Co-Op, Multiplayer, 2D, Pixel Graphics, Singleplayer, Character Customization, Top-Down, Procedural Generation, Base Building, Hunting, Open World Survival Craft"
44350,GRID 2,Game,Codemasters Racing,Codemasters,"","83.00% of the 25,681 user reviews are positive.

SteamDB Rating","Be fast, be first and be famous as the race returns in GRID 2, the sequel to the BAFTA-award winning, multi-million selling Race Driver: GRID.","Action, Adventure, Casual, Simulation, Racing, Sports, Driving, Co-op, Open World, Arcade, First-Person, Local Co-Op, Online Co-Op, Multiplayer, Realistic, Singleplayer, Local Multiplayer, Controller, Split Screen, 3D Vision"
15370,Heroes of Might & Magic V: Tribes of the East,Game,Nival,Ubisoft,10 October 2008 – 07:00:00 UTC,"92.45% of the 1,524 user reviews are positive.

SteamDB Rating","For the first time, play as the Orc faction and recruit heroes, build armies and manage cities as you explore and conquer legendary lands. Use tactics, skills and magic to outsmart fantasy armies while developing your heroes and unveiling the dark plot that threatens to tear the world of Ashan apart.","Strategy, Adventure, RPG, Turn-Based, Fantasy, Turn-Based Strategy, Multiplayer, Singleplayer, Local Multiplayer"
690040,SUPERHOT: MIND CONTROL DELETE,Game,SUPERHOT Team,SUPERHOT Team,16 July 2020 – 17:00:00 UTC,"82.33% of the 4,838 user reviews are positive.

SteamDB Rating","The long-awaited third game in the groundbreaking SUPERHOT franchise - MIND CONTROL DELETE gives you more insight into the world of SUPERHOT, more story, more signature gameplay. Keep dancing the slow-motion ballet of destruction for so much longer than ever before.","Action, FPS, Puzzle, Shooter, First-Person, Old School, Difficult, Minimalist, Cyberpunk, Transhumanism, Cinematic, Atmospheric, Singleplayer, Stylized, Dystopian , Beautiful, Bullet Time, Time Manipulation, Experimental, Action Roguelike"
414340,Hellblade: Senua's Sacrifice,Game,Ninja Theory,Ninja Theory,8 August 2017 – 03:55:00 UTC,"91.51% of the 39,563 user reviews are positive.

SteamDB Rating","From the makers of Heavenly Sword, Enslaved: Odyssey to the West, and DmC: Devil May Cry, comes a warrior’s brutal journey into myth and madness. Set in the Viking age, a broken Celtic warrior embarks on a haunting vision quest into Viking Hell to fight for the soul of her dead lover.","Action, Adventure, Indie, Hack and Slash, Horror, Fantasy, Third Person, Story Rich, Action-Adventure, Atmospheric, Realistic, Singleplayer, Dark, Dark Fantasy, Violent, Psychological, Blood, Walking Simulator, Female Protagonist, Mythology"
738060,Freddy Fazbear's Pizzeria Simulator,Game,Scott Cawthon,Scott Cawthon,4 December 2017 – 21:17:05 UTC,"93.79% of the 12,225 user reviews are positive.

SteamDB Rating",Start your own Freddy Fazbear's Pizzeria with Freddy Fazbear Pizzeria Simulator!,"Strategy, Adventure, Free to Play, Indie, Simulation, Horror, Psychological Horror, Story Rich, First-Person, Pixel Graphics, Survival Horror, Retro, Difficult, Funny, Atmospheric, Singleplayer, Family Friendly, Robots, Memes, Management"
263280,Spintires®,Game,Oovee® Games,Oovee® Games,12 June 2014 – 22:59:00 UTC,"87.33% of the 28,960 user reviews are positive.

SteamDB Rating","The award-winning, million-seller indie hit, Spintires®: The Original Game. The ultimate off-road challenge, climb aboard incredibly detailed soviet inspired vehicles and venture across the rough and tough terrain motherland Russia has to offer. Spintires boasts a quirky new experience every time you play.","Adventure, Indie, Simulation, Driving, Moddable, Co-op, Third Person, PvP, Sandbox, Exploration, Online Co-Op, Multiplayer, Physics, Difficult, Atmospheric, Realistic, Singleplayer, Offroad, Immersive Sim, Automobile Sim"
375760,Volstead,Game,NedoStudio,NedoStudio,26 June 2015 – 00:57:06 UTC,"59.63% of the 109 user reviews are positive.

SteamDB Rating",Strategic turn-based game ambiented in USA 1920 when the Volstead act was declared. From 1 to 5 players in hot-seat mode. Fully replayable with lots of possible strategies. Game mechanics easy to understand. Around 20-60 minutes per game. Texts in English and Spanish.,"Strategy, Indie, Simulation"
544610,Battlestar Galactica Deadlock,Game,Black Lab Games,Slitherine Ltd.,31 August 2017 – 13:57:00 UTC,"84.53% of the 1,687 user reviews are positive.

SteamDB Rating","In Battlestar Galactica Deadlock™ you’ll take command of the Colonial Fleet in defense of the Twelve Colonies during the First Cylon War. Lead many different types of ships in this 3D tactical game. Every decision counts, your strategy will be vital – can you ensure mankind’s survival?","Strategy, Action, Adventure, Simulation, 4X, Turn-Based, War, Co-op, Tactical, Turn-Based Strategy, Space, Great Soundtrack, Multiplayer, Sci-fi, Atmospheric, Singleplayer, Turn-Based Combat, Replay Value, Controller, Turn-Based Tactics"
410980,Master of Orion 2,Game,SimTex,Wargaming Labs,25 February 2016 – 18:13:00 UTC,"95.76% of the 754 user reviews are positive.

SteamDB Rating",Forge an empire in a universe where population growth is stripping away planetary resources. Colonize unknown planets and trade with other races for their knowledge.,"Strategy, 4X, Turn-Based, Classic, Turn-Based Strategy, Space, Multiplayer, Sci-fi"
25000,Overgrowth,Game,Wolfire Games,Wolfire Games,16 October 2017 – 17:40:22 UTC,"75.13% of the 5,745 user reviews are positive.

SteamDB Rating","Feel like the star of a martial arts film in Overgrowth, as you jump, kick, throw, and slash your way to victory. Free the rabbits from their evil overlords in the main story, then play through the prequel story, and finally, try out nine years of mods developed by the community, or create your own!","Action, Adventure, Indie, Moddable, Ninja, Open World, Third Person, Fast-Paced, Fighting, Sandbox, Local Co-Op, Multiplayer, Physics, Combat, Difficult, Parkour, Funny, Singleplayer, Gore, Martial Arts"
738540,Tales of Vesperia: Definitive Edition,Game,QLOC,BANDAI NAMCO Entertainment,10 January 2019 – 23:05:00 UTC,"86.97% of the 1,888 user reviews are positive.

SteamDB Rating",Celebrate the 10th anniversary of Tales of Vesperia and the return of this fan-favorite with the Definitive Edition!,"Action, Adventure, RPG, Fantasy, Classic, Open World, Story Rich, Great Soundtrack, Local Co-Op, Multiplayer, Anime, Singleplayer, Action RPG, JRPG"
1082710,Bug Fables,Game,Moonsprout Games,DANGEN Entertainment,21 November 2019 – 18:00:11 UTC,"98.69% of the 1,602 user reviews are positive.

SteamDB Rating","Follow Vi, Kabbu, and Leif as they uncover the secrets of the Land of Bugaria! Explore and combine your team's abilities to solve puzzles, defeat powerful enemies and find ancient treasures!","Action, Adventure, RPG, Indie, Turn-Based, Story Rich, Great Soundtrack, Singleplayer, Turn-Based Combat, JRPG, Cute"
304410,Hexcells Infinite,Game,Matthew Brown,Matthew Brown,1 September 2014 – 16:02:20 UTC,"97.03% of the 2,765 user reviews are positive.

SteamDB Rating","Hexcells Infinite is an ambient logic puzzle game for PC, Mac and Linux.","Strategy, Indie, Casual, Relaxing, Puzzle, Hex Grid, Difficult, Minimalist, Singleplayer, Replay Value, Logic, Touch-Friendly"
41700,S.T.A.L.K.E.R.: Call of Pripyat,Game,GSC Game World,GSC Game World,11 February 2010 – 23:19:00 UTC,"96.36% of the 15,624 user reviews are positive.

SteamDB Rating","S.T.A.L.K.E.R.: Call of Pripyat is the direct sequel of the S.T.A.L.K.E.R.: Shadow of Chernobyl. As a Major Alexander Degtyarev you should investigate the crash of the governmental helicopters around the Zone and find out, what happened there.","Action, Adventure, RPG, Zombies, Survival, FPS, Horror, Moddable, Classic, Open World, Shooter, Sandbox, Post-apocalyptic, First-Person, Multiplayer, Immersive, Sci-fi, Survival Horror, Atmospheric, Singleplayer"
816340,Kingdom Rush Origins,Game,Ironhide Game Studio,Ironhide Game Studio,17 October 2018 – 23:31:02 UTC,"95.34% of the 2,874 user reviews are positive.

SteamDB Rating","Command your elven army and defend mystical lands from sea serpents, evil sorcerers, and wave after wave of gnoll tribesman, all with the help of brand-spankin’ new towers, heroes, and spells to fend off every last baddie.","Strategy, Action, Adventure, RPG, Indie, Casual, Building, Tower Defense, Fantasy, Tactical, Exploration, 2D, Pixel Graphics, Difficult, Anime, Singleplayer, Cartoony, Stylized, Colorful, Cartoon"
261570,Ori and the Blind Forest,Game,Moon Studios GmbH,Xbox Game Studios,10 March 2015 – 23:55:00 UTC,"95.58% of the 42,562 user reviews are positive.

SteamDB Rating","“Ori and the Blind Forest” tells the tale of a young orphan destined for heroics, through a visually stunning action-platformer crafted by Moon Studios for PC.","Action, Adventure, RPG, Indie, Platformer, Metroidvania, Puzzle, Fantasy, Open World, Story Rich, Great Soundtrack, Side Scroller, Exploration, 2D, Difficult, Atmospheric, Singleplayer, Cute, Family Friendly, Puzzle-Platformer"
